VIPR2	AIG1
VIPR2	SERINC1
VIPR2	ALG10
VIPR2	BTAF1
VIPR2	CDS1
VIPR2	VPS18
VIPR2	REEP4
VIPR2	FITM2
VIPR2	AGPAT4
VIPR2	TUBGCP2
VIPR2	SLC5A3
VIPR2	DAD1
VIPR2	TMEM41A
VIPR2	ADCK4
VIPR2	SGK196
VIPR2	ADCK1
VIPR2	DYM
VIPR2	MTX1
VIPR2	CXCR4
VIPR2	HEATR2
VIPR2	HEATR3
VIPR2	ORC5
VIPR2	SPG11
VIPR2	VEZT
VIPR2	BZW2
NUCB2	JUNB
NUCB2	TNNI2
NUCB2	COLEC10
ZSCAN20	ZNF215
ZSCAN20	ZNF197
ZSCAN20	ZNF192
ZSCAN20	ZNF213
ZSCAN20	POF1B
ZSCAN20	KLK10
ZSCAN20	ZNF232
ZSCAN20	IGHG2
ZSCAN20	ZNF202
ZSCAN20	HIST1H2AG
ZSCAN20	ZNF498
ZSCAN20	TREX2
ZSCAN20	IL1F9
ZSCAN20	PPL
ZSCAN20	ZSCAN29
ZSCAN20	ZNF263
ZSCAN20	C3
ZSCAN20	TIMM50
ZSCAN20	ZSCAN21
ZSCAN20	ZSCAN22
ZSCAN20	ZSCAN23
ZSCAN20	TYMP
ZSCAN20	ZSCAN18
ZSCAN20	HAL
ZSCAN20	IGHG1
ZSCAN20	SCAND1
ZSCAN20	ZNF24
ZSCAN20	SCAND3
ZSCAN20	EVPL
ZSCAN20	HIST1H1B
ZSCAN20	ZNF445
ZSCAN20	ZNF449
ZSCAN20	ZNF397
ZSCAN20	ZNF394
ZSCAN20	ZSCAN30
ZSCAN21	EFEMP1
ZSCAN21	VWCE
ZSCAN21	ZNF232
ZSCAN21	GRAP2
ZSCAN21	SART3
ZSCAN21	ZNF397
ZSCAN22	SCAND1
BMP7	NAAA
BMP7	TRAC
BMP7	MST4
BMP7	TAZ
BMP7	GNB2
BMP7	OLFM2
BMP7	LOC100510688
BMP7	GDF11
BMP7	DKKL1
BMP7	OLFM4
BMP7	BTBD1
BMP7	UBR1
BMP7	KIAA0564
BMP7	SLAMF1
BMP7	AMD1
MRPS9	RPL6
MRPS9	MRPS15
MRPS9	MRPS11
MRPS9	RPS8
MRPS9	KBTBD7
MRPS9	ZNF169
MRPS9	RBM42
MRPS9	MRPS34
MRPS9	MRPS31
MRPS9	ZNF574
MRPS9	ZC3HAV1
MRPS9	ZNF550
MRPS9	SNRNP70
MRPS9	TRA2A
MRPS9	NOL12
MRPS9	PDGFB
MRPS9	BHLHA15
MRPS9	RRS1
MRPS9	MRPS5
MRPS9	HNRNPA1
MRPS9	MRPS2
MRPS9	GLTSCR2
MRPS9	E4F1
MRPS9	FGF8
MRPS9	RG9MTD3
MRPS9	STRBP
MRPS9	ZC3H3
MRPS9	ZBTB48
MRPS7	RPL7
MRPS7	MRPS15
MRPS7	MRPS11
MRPS7	USP28
MRPS7	RPS8
MRPS7	GUF1
MRPS7	MRPS34
MRPS7	MRPS31
MRPS7	SNRNP70
MRPS7	TRA2A
MRPS7	HNRNPA1
MRPS7	MRPS2
MRPS7	IFI30
MRPS7	E4F1
MRPS7	ZNF408
MRPS7	TP53BP1
MRPS7	RG9MTD3
MRPS7	ANKRD28
MRPS7	RBM42
MRPS7	ZFC3H1
MRPS7	TOM1L1
MRPS7	ZBTB48
MRPS7	CTBP2
MRPS7	ZNF133
CD22	CPA4
MRPS5	RPL6
MRPS5	MRPS15
MRPS5	MRPS11
MRPS5	RPS8
MRPS5	MRPS34
MRPS5	HNRNPR
MRPS5	MRPS31
MRPS5	MRPS33
MRPS5	ZNF263
MRPS5	ZFC3H1
MRPS5	PDGFB
MRPS5	MRPS2
MRPS5	MRPS18C
MRPS5	E4F1
MRPS5	DAP3
MRPS5	RG9MTD3
MRPS5	RBM42
MRPS5	ZC3H3
MRPS5	TRA2A
MRPS5	RPF1
MRPS5	ZBTB48
C9orf25	OBSL1
C9orf25	MRE11A
C9orf25	ATE1
C9orf25	GORASP1
C9orf25	BTRC
C9orf25	WDFY1
C9orf25	RABGGTB
C9orf25	UBR3
C9orf25	FBXW11
C9orf25	NBN
C9orf25	RAD50
C9orf25	GATAD2B
C9orf25	GATAD2A
C9orf25	MARS2
C9orf25	GPR37
CD27	FAM115C
CD27	CD70
CD27	HRAS
CD27	CRELD1
CD27	BIRC2
CD27	ADCK4
CD27	C1GALT1
CD27	GOLGA5
CD27	MCART1
CD27	TRAF2
CD27	CD59
CD27	SCAMP1
CD27	GNB2
CD27	ATP2B3
CD27	CTNNA2
CD27	TMEM67
CD27	ADCY9
CD27	SLC19A2
C9orf23	C18orf21
C9orf23	RBM4
C9orf23	RPP21
C9orf23	RPP30
C9orf23	POP4
C9orf23	NPM1
C9orf23	KLHDC3
IFI30	TIMP3
IFI30	C3orf64
IFI30	FAM120A
IFI30	PRC1
IFI30	ARL4D
IFI30	C20orf94
IFI30	DEFB104A
IFI30	UBE3B
IFI30	USP46
IFI30	DAPK1
IFI30	PLB1
IFI30	DEPDC1B
IFI30	TTC31
IFI30	NEU4
C9orf21	PICK1
ABHD8	LMO2
MYLIP	CTR9
MYLIP	UBA6
MYLIP	PAF1
MYLIP	MYCBP2
MYLIP	WDFY1
ABHD3	IL17RC
ABHD3	MAS1
ABHD3	HTR3A
ABHD6	GPR77
ABHD6	NCS1
ABHD6	FSHR
PA2G4	TMED7
ABHD5	ZNF259
ABHD5	TMEM66
ABHD5	TMEM38B
ABHD5	SNRK
ABHD5	NRAS
ABHD5	KDM4A
ABHD5	TRIM59
TWF1	BCL7C
TWF1	ICAM1
NKIRAS2	GFOD2
NKIRAS2	GFOD1
NKIRAS2	RALGAPB
NKIRAS2	DCAF10
NKIRAS2	RAP1GDS1
NKIRAS2	RALGAPA1
NKIRAS2	RALGAPA2
