CL:0002242	CL:0000043	is_a	cell
CL:0002274	CL:0000043	is_a	cell
CL:0000048	CL:0000047	is_a	cell
CL:0000034	CL:0000048	is_a	cell
CL:0002371	CL:0000048	is_a	cell
CL:0002032	CL:0000049	is_a	cell
CL:0000763	CL:0000050	is_a	cell
CL:0002032	CL:0000050	is_a	cell
CL:0011115	CL:0000050	is_a	cell
CL:0002032	CL:0000051	is_a	cell
CL:0011115	CL:0000051	is_a	cell
CL:0000723	CL:0000052	is_a	cell
CL:0000151	CL:0000054	is_a	cell
CL:0011115	CL:0000055	is_a	cell
CL:0000680	CL:0000056	is_a	cell
CL:0002320	CL:0000057	is_a	cell
CL:0000055	CL:0000058	is_a	cell
CL:0002320	CL:0000058	is_a	cell
CL:0000146	CL:0000059	is_a	cell
CL:0000151	CL:0000059	is_a	cell
CL:0002077	CL:0000059	is_a	cell
CL:0000055	CL:0000060	is_a	cell
CL:0000710	CL:0000060	is_a	cell
CL:0002159	CL:0000060	is_a	cell
CL:0000062	CL:0000061	is_a	cell
CL:0000151	CL:0000061	is_a	cell
CL:0000055	CL:0000062	is_a	cell
CL:0002320	CL:0000062	is_a	cell
CL:0000003	CL:0000064	is_a	cell
CL:0000067	CL:0000065	is_a	cell
CL:0000710	CL:0000065	is_a	cell
CL:0000548	CL:0000066	is_a	cell
CL:0000064	CL:0000067	is_a	cell
CL:0000075	CL:0000067	is_a	cell
CL:0000066	CL:0000068	is_a	cell
CL:0002371	CL:0000068	is_a	cell
CL:0000068	CL:0000069	is_a	cell
CL:0000076	CL:0000071	is_a	cell
CL:0002139	CL:0000071	is_a	cell
CL:0000068	CL:0000072	is_a	cell
CL:0002078	CL:0000072	is_a	cell
CL:0000066	CL:0000073	is_a	cell
CL:0002371	CL:0000073	is_a	cell
CL:0000066	CL:0000075	is_a	cell
CL:0002371	CL:0000075	is_a	cell
CL:0000066	CL:0000076	is_a	cell
CL:0000076	CL:0000077	is_a	cell
CL:0000213	CL:0000077	is_a	cell
CL:0002078	CL:0000077	is_a	cell
CL:0000076	CL:0000078	is_a	cell
CL:0002371	CL:0000078	is_a	cell
CL:0000066	CL:0000079	is_a	cell
CL:0002371	CL:0000079	is_a	cell
CL:0000003	CL:0000080	is_a	cell
CL:0000988	CL:0000081	is_a	cell
CL:0000066	CL:0000082	is_a	cell
CL:0000066	CL:0000083	is_a	cell
CL:0002371	CL:0000083	is_a	cell
CL:0000542	CL:0000084	is_a	cell
CL:0000014	CL:0000085	is_a	cell
CL:0000014	CL:0000086	is_a	cell
CL:0000016	CL:0000087	is_a	cell
CL:0000086	CL:0000087	is_a	cell
CL:0000022	CL:0000088	is_a	cell
CL:0000086	CL:0000088	is_a	cell
CL:0000016	CL:0000089	is_a	cell
CL:0000085	CL:0000089	is_a	cell
CL:0000022	CL:0000090	is_a	cell
CL:0000085	CL:0000090	is_a	cell
CL:0000864	CL:0000091	is_a	cell
CL:0000766	CL:0000092	is_a	cell
CL:0001035	CL:0000092	is_a	cell
CL:0000081	CL:0000094	is_a	cell
CL:0000766	CL:0000094	is_a	cell
CL:0002319	CL:0000095	is_a	cell
CL:0000234	CL:0000096	is_a	cell
CL:0000775	CL:0000096	is_a	cell
CL:0002242	CL:0000096	is_a	cell
CL:0000766	CL:0000097	is_a	cell
CL:0002274	CL:0000097	is_a	cell
CL:0000066	CL:0000098	is_a	cell
CL:0000197	CL:0000098	is_a	cell
CL:0002371	CL:0000098	is_a	cell
CL:0000540	CL:0000099	is_a	cell
CL:0000527	CL:0000100	is_a	cell
CL:0000526	CL:0000101	is_a	cell
CL:0000540	CL:0000102	is_a	cell
CL:0000099	CL:0000103	is_a	cell
CL:0000540	CL:0000104	is_a	cell
CL:0000540	CL:0000105	is_a	cell
CL:0000540	CL:0000106	is_a	cell
CL:2000032	CL:0000107	is_a	cell
CL:0000381	CL:0000108	is_a	cell
CL:0000540	CL:0000109	is_a	cell
CL:0000540	CL:0000110	is_a	cell
CL:0000540	CL:0000111	is_a	cell
CL:0000540	CL:0000112	is_a	cell
CL:0000226	CL:0000113	is_a	cell
CL:0000518	CL:0000113	is_a	cell
CL:0000221	CL:0000114	is_a	cell
CL:0000213	CL:0000115	is_a	cell
CL:0002078	CL:0000115	is_a	cell
CL:0000540	CL:0000116	is_a	cell
CL:2000029	CL:0000117	is_a	cell
CL:0000117	CL:0000118	is_a	cell
CL:0000402	CL:0000119	is_a	cell
CL:0011005	CL:0000119	is_a	cell
CL:1001611	CL:0000119	is_a	cell
CL:0000117	CL:0000120	is_a	cell
CL:0000117	CL:0000121	is_a	cell
CL:0000527	CL:0000121	is_a	cell
CL:1001611	CL:0000121	is_a	cell
CL:0000117	CL:0000122	is_a	cell
CL:0000095	CL:0000123	is_a	cell
CL:0000125	CL:0000124	is_a	cell
CL:0000095	CL:0000125	is_a	cell
CL:0000243	CL:0000126	is_a	cell
CL:0000126	CL:0000127	is_a	cell
CL:0000126	CL:0000128	is_a	cell
CL:0000243	CL:0000129	is_a	cell
CL:0000878	CL:0000129	is_a	cell
CL:0000095	CL:0000130	is_a	cell
CL:0000115	CL:0000131	is_a	cell
CL:0000076	CL:0000132	is_a	cell
CL:0000710	CL:0000132	is_a	cell
CL:0000221	CL:0000133	is_a	cell
CL:0000048	CL:0000134	is_a	cell
CL:0000219	CL:0000134	is_a	cell
CL:0002320	CL:0000134	is_a	cell
CL:0000499	CL:0000135	is_a	cell
CL:0000325	CL:0000136	is_a	cell
CL:0002320	CL:0000136	is_a	cell
CL:0001035	CL:0000137	is_a	cell
CL:0000153	CL:0000138	is_a	cell
CL:0000667	CL:0000138	is_a	cell
CL:0002320	CL:0000140	is_a	cell
CL:0000137	CL:0000141	is_a	cell
CL:0000499	CL:0000142	is_a	cell
CL:0000130	CL:0000143	is_a	cell
CL:0000473	CL:0000145	is_a	cell
CL:0000075	CL:0000146	is_a	cell
CL:0000325	CL:0000147	is_a	cell
CL:0000147	CL:0000148	is_a	cell
CL:0002371	CL:0000148	is_a	cell
CL:0000147	CL:0000149	is_a	cell
CL:0000066	CL:0000150	is_a	cell
CL:0000151	CL:0000150	is_a	cell
CL:0002371	CL:0000150	is_a	cell
CL:0000003	CL:0000151	is_a	cell
CL:0000151	CL:0000152	is_a	cell
CL:0000327	CL:0000153	is_a	cell
CL:0000447	CL:0000153	is_a	cell
CL:0000151	CL:0000154	is_a	cell
CL:0000154	CL:0000155	is_a	cell
CL:0002659	CL:0000155	is_a	cell
CL:0000151	CL:0000157	is_a	cell
CL:0000157	CL:0000158	is_a	cell
CL:0002328	CL:0000158	is_a	cell
CL:0000151	CL:0000159	is_a	cell
CL:0000150	CL:0000160	is_a	cell
CL:0000319	CL:0000160	is_a	cell
CL:0000151	CL:0000161	is_a	cell
CL:0000161	CL:0000162	is_a	cell
CL:0002659	CL:0000162	is_a	cell
CL:0000151	CL:0000163	is_a	cell
CL:0000150	CL:0000164	is_a	cell
CL:0000163	CL:0000164	is_a	cell
CL:0000163	CL:0000165	is_a	cell
CL:0000393	CL:0000165	is_a	cell
CL:0000710	CL:0000165	is_a	cell
CL:0000568	CL:0000166	is_a	cell
CL:0000151	CL:0000167	is_a	cell
CL:0000154	CL:0000168	is_a	cell
CL:0000167	CL:0000168	is_a	cell
CL:0000083	CL:0000169	is_a	cell
CL:0000164	CL:0000169	is_a	cell
CL:0000168	CL:0000169	is_a	cell
CL:0008024	CL:0000169	is_a	cell
CL:0000167	CL:0000170	is_a	cell
CL:0000083	CL:0000171	is_a	cell
CL:0002067	CL:0000171	is_a	cell
CL:0008024	CL:0000171	is_a	cell
CL:0000167	CL:0000172	is_a	cell
CL:0000083	CL:0000173	is_a	cell
CL:0000502	CL:0000173	is_a	cell
CL:0008024	CL:0000173	is_a	cell
CL:0000163	CL:0000174	is_a	cell
CL:0000179	CL:0000175	is_a	cell
CL:0002132	CL:0000175	is_a	cell
CL:0000174	CL:0000176	is_a	cell
CL:0000151	CL:0000177	is_a	cell
CL:0000177	CL:0000178	is_a	cell
CL:0000174	CL:0000179	is_a	cell
CL:0000151	CL:0000180	is_a	cell
CL:0000003	CL:0000181	is_a	cell
CL:0000066	CL:0000182	is_a	cell
CL:0000181	CL:0000182	is_a	cell
CL:0000417	CL:0000182	is_a	cell
CL:0002371	CL:0000182	is_a	cell
CL:0000003	CL:0000183	is_a	cell
CL:0000075	CL:0000185	is_a	cell
CL:0000183	CL:0000185	is_a	cell
CL:0002078	CL:0000185	is_a	cell
CL:0000183	CL:0000186	is_a	cell
CL:0000548	CL:0000186	is_a	cell
CL:0002371	CL:0000186	is_a	cell
CL:0000183	CL:0000187	is_a	cell
CL:0000393	CL:0000187	is_a	cell
CL:0000548	CL:0000187	is_a	cell
CL:0002371	CL:0000187	is_a	cell
CL:0002371	CL:0000188	is_a	cell
CL:0008002	CL:0000189	is_a	cell
CL:0008002	CL:0000190	is_a	cell
CL:0008000	CL:0000192	is_a	cell
CL:0008007	CL:0000192	is_a	cell
CL:0000746	CL:0000193	is_a	cell
CL:0008003	CL:0000196	is_a	cell
CL:0000003	CL:0000197	is_a	cell
CL:0000006	CL:0000198	is_a	cell
CL:0000101	CL:0000199	is_a	cell
CL:0000199	CL:0000200	is_a	cell
CL:0000006	CL:0000202	is_a	cell
CL:0000710	CL:0000202	is_a	cell
CL:0002374	CL:0000202	is_a	cell
CL:0002491	CL:0000202	is_a	cell
CL:0000006	CL:0000203	is_a	cell
CL:0000199	CL:0000203	is_a	cell
CL:0000006	CL:0000204	is_a	cell
CL:0000006	CL:0000205	is_a	cell
CL:0000101	CL:0000206	is_a	cell
CL:0000206	CL:0000207	is_a	cell
CL:0000206	CL:0000208	is_a	cell
CL:0000006	CL:0000209	is_a	cell
CL:0000098	CL:0000209	is_a	cell
CL:0000206	CL:0000209	is_a	cell
CL:0000362	CL:0000209	is_a	cell
CL:0000710	CL:0000209	is_a	cell
CL:0002076	CL:0000209	is_a	cell
CL:0000006	CL:0000210	is_a	cell
CL:0000003	CL:0000211	is_a	cell
CL:0000003	CL:0000212	is_a	cell
CL:0000215	CL:0000213	is_a	cell
CL:0000153	CL:0000214	is_a	cell
CL:0000213	CL:0000214	is_a	cell
CL:0002078	CL:0000214	is_a	cell
CL:0000003	CL:0000215	is_a	cell
CL:0000511	CL:0000216	is_a	cell
CL:0000630	CL:0000216	is_a	cell
CL:0002625	CL:0000216	is_a	cell
CL:0000215	CL:0000217	is_a	cell
CL:0000217	CL:0000218	is_a	cell
CL:0000328	CL:0000218	is_a	cell
CL:0002573	CL:0000218	is_a	cell
CL:0000003	CL:0000219	is_a	cell
CL:0002321	CL:0000221	is_a	cell
CL:0002321	CL:0000222	is_a	cell
CL:0002321	CL:0000223	is_a	cell
CL:0000003	CL:0000225	is_a	cell
CL:0000003	CL:0000226	is_a	cell
CL:0000228	CL:0000227	is_a	cell
CL:0000003	CL:0000228	is_a	cell
CL:0000081	CL:0000232	is_a	cell
CL:0000329	CL:0000232	is_a	cell
CL:0000764	CL:0000232	is_a	cell
CL:0000081	CL:0000233	is_a	cell
CL:0000225	CL:0000233	is_a	cell
CL:0000458	CL:0000233	is_a	cell
CL:0000763	CL:0000233	is_a	cell
CL:0000219	CL:0000234	is_a	cell
CL:0000325	CL:0000234	is_a	cell
CL:0000473	CL:0000234	is_a	cell
CL:0000234	CL:0000235	is_a	cell
CL:0000766	CL:0000235	is_a	cell
CL:0000945	CL:0000236	is_a	cell
CL:0000240	CL:0000237	is_a	cell
CL:0000311	CL:0000237	is_a	cell
CL:0002077	CL:0000237	is_a	cell
CL:0000240	CL:0000238	is_a	cell
CL:0000075	CL:0000239	is_a	cell
CL:0000076	CL:0000240	is_a	cell
CL:0000079	CL:0000240	is_a	cell
CL:0000079	CL:0000241	is_a	cell
CL:0000123	CL:0000242	is_a	cell
CL:0000312	CL:0000242	is_a	cell
CL:0000710	CL:0000242	is_a	cell
CL:0000125	CL:0000243	is_a	cell
CL:0000066	CL:0000244	is_a	cell
CL:0002371	CL:0000244	is_a	cell
CL:0000099	CL:0000246	is_a	cell
CL:0000531	CL:0000247	is_a	cell
CL:0000151	CL:0000249	is_a	cell
CL:0000101	CL:0000251	is_a	cell
CL:0000527	CL:0000253	is_a	cell
CL:0000003	CL:0000255	is_a	cell
CL:0000325	CL:0000256	is_a	cell
CL:0000255	CL:0000257	is_a	cell
CL:0000521	CL:0000286	is_a	cell
CL:0000210	CL:0000287	is_a	cell
CL:0000003	CL:0000293	is_a	cell
CL:0000167	CL:0000295	is_a	cell
CL:0000413	CL:0000300	is_a	cell
CL:0000586	CL:0000300	is_a	cell
CL:0000670	CL:0000301	is_a	cell
CL:0000325	CL:0000306	is_a	cell
CL:0002202	CL:0000307	is_a	cell
CL:0000325	CL:0000308	is_a	cell
CL:0000308	CL:0000309	is_a	cell
CL:0000308	CL:0000310	is_a	cell
CL:0000325	CL:0000311	is_a	cell
CL:0000237	CL:0000312	is_a	cell
CL:0000362	CL:0000312	is_a	cell
CL:0000159	CL:0000313	is_a	cell
CL:0000151	CL:0000314	is_a	cell
CL:0000151	CL:0000315	is_a	cell
CL:0000152	CL:0000317	is_a	cell
CL:2000021	CL:0000317	is_a	cell
CL:0000150	CL:0000318	is_a	cell
CL:0000159	CL:0000319	is_a	cell
CL:0000151	CL:0000321	is_a	cell
CL:0010003	CL:0000322	is_a	cell
CL:0000154	CL:0000323	is_a	cell
CL:0000134	CL:0000324	is_a	cell
CL:0000003	CL:0000325	is_a	cell
CL:0000325	CL:0000326	is_a	cell
CL:0000151	CL:0000327	is_a	cell
CL:0000499	CL:0000327	is_a	cell
CL:0000325	CL:0000328	is_a	cell
CL:0000003	CL:0000329	is_a	cell
CL:0000219	CL:0000333	is_a	cell
CL:0011012	CL:0000333	is_a	cell
CL:0000521	CL:0000334	is_a	cell
CL:0008019	CL:0000335	is_a	cell
CL:0000457	CL:0000336	is_a	cell
CL:1000426	CL:0000336	is_a	cell
CL:0000031	CL:0000337	is_a	cell
CL:0000031	CL:0000338	is_a	cell
CL:0000030	CL:0000339	is_a	cell
CL:0000123	CL:0000339	is_a	cell
CL:0000030	CL:0000340	is_a	cell
CL:0000130	CL:0000340	is_a	cell
CL:0000147	CL:0000341	is_a	cell
CL:0000147	CL:0000342	is_a	cell
CL:0000149	CL:0000343	is_a	cell
CL:0000342	CL:0000343	is_a	cell
CL:0008019	CL:0000345	is_a	cell
CL:0000134	CL:0000346	is_a	cell
CL:0000293	CL:0000347	is_a	cell
CL:0000293	CL:0000348	is_a	cell
CL:0000548	CL:0000349	is_a	cell
CL:0002371	CL:0000349	is_a	cell
CL:0000066	CL:0000350	is_a	cell
CL:0000349	CL:0000350	is_a	cell
CL:0000349	CL:0000351	is_a	cell
CL:0000052	CL:0000352	is_a	cell
CL:0000007	CL:0000353	is_a	cell
CL:0000048	CL:0000354	is_a	cell
CL:0000048	CL:0000355	is_a	cell
CL:0000188	CL:0000355	is_a	cell
CL:0000035	CL:0000356	is_a	cell
CL:0000036	CL:0000357	is_a	cell
CL:0000192	CL:0000358	is_a	cell
CL:0000192	CL:0000359	is_a	cell
CL:0000007	CL:0000360	is_a	cell
CL:0000007	CL:0000361	is_a	cell
CL:0002159	CL:0000362	is_a	cell
CL:0000007	CL:0000365	is_a	cell
CL:0000619	CL:0000367	is_a	cell
CL:0000578	CL:0000371	is_a	cell
CL:0000463	CL:0000372	is_a	cell
CL:0000146	CL:0000373	is_a	cell
CL:0000463	CL:0000374	is_a	cell
CL:0000006	CL:0000376	is_a	cell
CL:0000069	CL:0000377	is_a	cell
CL:0000630	CL:0000378	is_a	cell
CL:0000540	CL:0000379	is_a	cell
CL:0000378	CL:0000380	is_a	cell
CL:0000151	CL:0000381	is_a	cell
CL:0000527	CL:0000381	is_a	cell
CL:0000378	CL:0000382	is_a	cell
CL:0000134	CL:0000383	is_a	cell
CL:0000630	CL:0000384	is_a	cell
CL:0000390	CL:0000385	is_a	cell
CL:0000630	CL:0000386	is_a	cell
CL:0000519	CL:0000387	is_a	cell
CL:0000135	CL:0000388	is_a	cell
CL:0000386	CL:0000388	is_a	cell
CL:0000619	CL:0000389	is_a	cell
CL:0000658	CL:0000389	is_a	cell
CL:0000710	CL:0000389	is_a	cell
CL:0000081	CL:0000390	is_a	cell
CL:0000387	CL:0000391	is_a	cell
CL:0000391	CL:0000392	is_a	cell
CL:0000211	CL:0000393	is_a	cell
CL:0000387	CL:0000394	is_a	cell
CL:0000387	CL:0000395	is_a	cell
CL:0000394	CL:0000396	is_a	cell
CL:0000099	CL:0000397	is_a	cell
CL:0000387	CL:0000398	is_a	cell
CL:0000394	CL:0000401	is_a	cell
CL:0000099	CL:0000402	is_a	cell
CL:0000117	CL:0000402	is_a	cell
CL:0000211	CL:0000404	is_a	cell
CL:0000338	CL:0000405	is_a	cell
CL:0000402	CL:0000406	is_a	cell
CL:0000384	CL:0000407	is_a	cell
CL:0000015	CL:0000408	is_a	cell
CL:0000300	CL:0000408	is_a	cell
CL:0000618	CL:0000409	is_a	cell
CL:0000402	CL:0000410	is_a	cell
CL:0000076	CL:0000411	is_a	cell
CL:0000228	CL:0000411	is_a	cell
CL:0002371	CL:0000411	is_a	cell
CL:0000003	CL:0000412	is_a	cell
CL:0000003	CL:0000413	is_a	cell
CL:0000003	CL:0000415	is_a	cell
CL:0000412	CL:0000416	is_a	cell
CL:0000412	CL:0000417	is_a	cell
CL:0000066	CL:0000418	is_a	cell
CL:0002371	CL:0000418	is_a	cell
CL:0000036	CL:0000419	is_a	cell
CL:0000066	CL:0000420	is_a	cell
CL:0000228	CL:0000420	is_a	cell
CL:0002371	CL:0000420	is_a	cell
CL:0000080	CL:0000421	is_a	cell
CL:0000519	CL:0000421	is_a	cell
CL:0000003	CL:0000422	is_a	cell
CL:0000422	CL:0000423	is_a	cell
CL:0000151	CL:0000424	is_a	cell
CL:0000658	CL:0000425	is_a	cell
CL:0000445	CL:0000426	is_a	cell
CL:0002320	CL:0000427	is_a	cell
CL:0000325	CL:0000428	is_a	cell
CL:0000349	CL:0000428	is_a	cell
CL:0000146	CL:0000429	is_a	cell
CL:0000147	CL:0000430	is_a	cell
CL:0000147	CL:0000431	is_a	cell
CL:0000057	CL:0000432	is_a	cell
CL:0000150	CL:0000434	is_a	cell
CL:0000151	CL:0000435	is_a	cell
CL:0000151	CL:0000436	is_a	cell
CL:0000438	CL:0000437	is_a	cell
CL:0000639	CL:0000437	is_a	cell
CL:0000163	CL:0000438	is_a	cell
CL:0000154	CL:0000439	is_a	cell
CL:0000167	CL:0000439	is_a	cell
CL:0000167	CL:0000440	is_a	cell
CL:0000036	CL:0000441	is_a	cell
CL:0000473	CL:0000442	is_a	cell
CL:0000167	CL:0000443	is_a	cell
CL:0000737	CL:0000444	is_a	cell
CL:0000003	CL:0000445	is_a	cell
CL:0000167	CL:0000446	is_a	cell
CL:0002260	CL:0000446	is_a	cell
CL:0000151	CL:0000447	is_a	cell
CL:0000136	CL:0000448	is_a	cell
CL:0000136	CL:0000449	is_a	cell
CL:0000738	CL:0000451	is_a	cell
CL:0000163	CL:0000452	is_a	cell
CL:0000766	CL:0000453	is_a	cell
CL:0000990	CL:0000453	is_a	cell
CL:0000457	CL:0000454	is_a	cell
CL:0000174	CL:0000456	is_a	cell
CL:0000151	CL:0000457	is_a	cell
CL:0000457	CL:0000458	is_a	cell
CL:0000457	CL:0000459	is_a	cell
CL:0000174	CL:0000460	is_a	cell
CL:0000680	CL:0000462	is_a	cell
CL:0000362	CL:0000463	is_a	cell
CL:0000710	CL:0000463	is_a	cell
CL:0000055	CL:0000464	is_a	cell
CL:0000710	CL:0000464	is_a	cell
CL:0010021	CL:0000465	is_a	cell
CL:0000163	CL:0000467	is_a	cell
CL:0000167	CL:0000467	is_a	cell
CL:0000047	CL:0000468	is_a	cell
CL:0000055	CL:0000468	is_a	cell
CL:0000468	CL:0000469	is_a	cell
CL:0000154	CL:0000470	is_a	cell
CL:0000003	CL:0000473	is_a	cell
CL:0000519	CL:0000474	is_a	cell
CL:0002520	CL:0000474	is_a	cell
CL:0000639	CL:0000476	is_a	cell
CL:0000075	CL:0000477	is_a	cell
CL:0000167	CL:0000478	is_a	cell
CL:0000167	CL:0000479	is_a	cell
CL:0000167	CL:0000480	is_a	cell
CL:0000167	CL:0000481	is_a	cell
CL:0000163	CL:0000482	is_a	cell
CL:0000167	CL:0000483	is_a	cell
CL:0000097	CL:0000484	is_a	cell
CL:0002320	CL:0000484	is_a	cell
CL:0000097	CL:0000485	is_a	cell
CL:0000227	CL:0000486	is_a	cell
CL:0000519	CL:0000486	is_a	cell
CL:0002520	CL:0000486	is_a	cell
CL:0000151	CL:0000487	is_a	cell
CL:0000210	CL:0000488	is_a	cell
CL:0000210	CL:0000489	is_a	cell
CL:0000488	CL:0000490	is_a	cell
CL:0000624	CL:0000492	is_a	cell
CL:0000912	CL:0000492	is_a	cell
CL:0000210	CL:0000494	is_a	cell
CL:0000490	CL:0000495	is_a	cell
CL:0000490	CL:0000496	is_a	cell
CL:0000490	CL:0000497	is_a	cell
CL:0000099	CL:0000498	is_a	cell
CL:0002320	CL:0000499	is_a	cell
CL:0000066	CL:0000500	is_a	cell
CL:0002371	CL:0000500	is_a	cell
CL:0000174	CL:0000501	is_a	cell
CL:0002174	CL:0000501	is_a	cell
CL:0000164	CL:0000502	is_a	cell
CL:0000172	CL:0000502	is_a	cell
CL:0000499	CL:0000503	is_a	cell
CL:0000593	CL:0000503	is_a	cell
CL:0000164	CL:0000504	is_a	cell
CL:0002274	CL:0000504	is_a	cell
CL:0000167	CL:0000505	is_a	cell
CL:0000507	CL:0000506	is_a	cell
CL:0000167	CL:0000507	is_a	cell
CL:0000164	CL:0000508	is_a	cell
CL:0000506	CL:0000508	is_a	cell
CL:0000509	CL:0000508	is_a	cell
CL:0002180	CL:0000508	is_a	cell
CL:0000167	CL:0000509	is_a	cell
CL:0000150	CL:0000510	is_a	cell
CL:0000323	CL:0000510	is_a	cell
CL:0002563	CL:0000510	is_a	cell
CL:0000154	CL:0000511	is_a	cell
CL:0000151	CL:0000512	is_a	cell
CL:0002494	CL:0000513	is_a	cell
CL:0010021	CL:0000513	is_a	cell
CL:0000056	CL:0000514	is_a	cell
CL:0000056	CL:0000515	is_a	cell
CL:0000123	CL:0000516	is_a	cell
CL:0000243	CL:0000516	is_a	cell
CL:0000891	CL:0000517	is_a	cell
CL:0000234	CL:0000518	is_a	cell
CL:0000234	CL:0000519	is_a	cell
CL:0000003	CL:0000520	is_a	cell
CL:0000255	CL:0000521	is_a	cell
CL:0000351	CL:0000523	is_a	cell
CL:0000371	CL:0000524	is_a	cell
CL:0000228	CL:0000525	is_a	cell
CL:0000351	CL:0000525	is_a	cell
CL:0000540	CL:0000526	is_a	cell
CL:0000540	CL:0000527	is_a	cell
CL:0000540	CL:0000528	is_a	cell
CL:0000710	CL:0000529	is_a	cell
CL:0000540	CL:0000530	is_a	cell
CL:0000101	CL:0000531	is_a	cell
CL:0000530	CL:0000531	is_a	cell
CL:0000533	CL:0000532	is_a	cell
CL:0000100	CL:0000533	is_a	cell
CL:0000530	CL:0000533	is_a	cell
CL:0000099	CL:0000534	is_a	cell
CL:0000530	CL:0000534	is_a	cell
CL:0000540	CL:0000535	is_a	cell
CL:0000100	CL:0000536	is_a	cell
CL:0000535	CL:0000536	is_a	cell
CL:0000393	CL:0000540	is_a	cell
CL:0000404	CL:0000540	is_a	cell
CL:0002319	CL:0000540	is_a	cell
CL:0000055	CL:0000541	is_a	cell
CL:0002371	CL:0000541	is_a	cell
CL:0002087	CL:0000542	is_a	cell
CL:0002242	CL:0000542	is_a	cell
CL:0000199	CL:0000544	is_a	cell
CL:0000492	CL:0000545	is_a	cell
CL:0000492	CL:0000546	is_a	cell
CL:0001051	CL:0000546	is_a	cell
CL:0000764	CL:0000547	is_a	cell
CL:0002242	CL:0000547	is_a	cell
CL:0000255	CL:0000548	is_a	cell
CL:0000765	CL:0000549	is_a	cell
CL:0000765	CL:0000550	is_a	cell
CL:0000198	CL:0000551	is_a	cell
CL:0000765	CL:0000552	is_a	cell
CL:0000763	CL:0000553	is_a	cell
CL:0000839	CL:0000553	is_a	cell
CL:0000167	CL:0000554	is_a	cell
CL:0000117	CL:0000555	is_a	cell
CL:0000763	CL:0000556	is_a	cell
CL:1001610	CL:0000556	is_a	cell
CL:0000763	CL:0000557	is_a	cell
CL:0001012	CL:0000557	is_a	cell
CL:0011115	CL:0000557	is_a	cell
CL:1001610	CL:0000557	is_a	cell
CL:0000764	CL:0000558	is_a	cell
CL:0000763	CL:0000559	is_a	cell
CL:0002194	CL:0000559	is_a	cell
CL:0000096	CL:0000560	is_a	cell
CL:0000099	CL:0000561	is_a	cell
CL:0000232	CL:0000562	is_a	cell
CL:0002242	CL:0000562	is_a	cell
CL:0000520	CL:0000563	is_a	cell
CL:0000834	CL:0000564	is_a	cell
CL:0000836	CL:0000564	is_a	cell
CL:0000181	CL:0000565	is_a	cell
CL:0000134	CL:0000566	is_a	cell
CL:0000198	CL:0000567	is_a	cell
CL:0000165	CL:0000568	is_a	cell
CL:0008019	CL:0000569	is_a	cell
CL:0000443	CL:0000570	is_a	cell
CL:0000458	CL:0000570	is_a	cell
CL:0000710	CL:0000570	is_a	cell
CL:0000147	CL:0000571	is_a	cell
CL:0010009	CL:0000573	is_a	cell
CL:0000147	CL:0000574	is_a	cell
CL:0000076	CL:0000575	is_a	cell
CL:0002159	CL:0000575	is_a	cell
CL:0000766	CL:0000576	is_a	cell
CL:0000842	CL:0000576	is_a	cell
CL:0011115	CL:0000576	is_a	cell
